image_id,x_1,y_1,width,height
111492.jpg,415,71,692,958
111496.jpg,133,32,101,140
111504.jpg,63,54,78,108
111538.jpg,73,76,200,277
111552.jpg,318,269,380,526
111553.jpg,173,70,192,266
111558.jpg,110,115,148,205
111589.jpg,105,93,205,284
111605.jpg,115,92,174,241
111609.jpg,162,43,60,83
111633.jpg,149,123,151,209
111647.jpg,121,66,169,234
111706.jpg,111,71,174,241
111730.jpg,80,48,227,364
111736.jpg,384,85,122,169
111767.jpg,69,71,182,252
111795.jpg,186,95,151,209
111802.jpg,120,57,107,148
111816.jpg,139,51,208,288
111830.jpg,207,10,81,112
111857.jpg,147,48,70,97
111860.jpg,595,109,304,421
111889.jpg,56,22,73,101
111903.jpg,101,53,356,493
111904.jpg,265,94,198,274
111924.jpg,53,39,88,122
111928.jpg,41,51,276,382
111970.jpg,151,248,289,400
111986.jpg,48,84,130,180
112021.jpg,52,49,70,97
112032.jpg,331,141,294,407
112033.jpg,114,148,250,346
112040.jpg,71,13,104,144
112052.jpg,31,28,83,111
112067.jpg,243,56,140,194
112072.jpg,158,46,96,133
112079.jpg,24,32,127,175
112093.jpg,108,96,107,148
112108.jpg,149,171,94,130
112120.jpg,503,96,242,335
112135.jpg,269,135,140,194
112137.jpg,78,63,114,158
112183.jpg,796,331,673,932
112217.jpg,105,61,234,324
112232.jpg,156,10,161,223
112274.jpg,86,67,161,223
112301.jpg,153,157,439,608
112328.jpg,118,89,164,227
112334.jpg,71,99,216,299
112361.jpg,182,80,231,320
112363.jpg,245,28,402,580
112436.jpg,200,120,341,472
112439.jpg,235,47,140,194
112444.jpg,51,65,120,166
112458.jpg,189,49,49,68
112478.jpg,84,109,104,144
112484.jpg,30,150,320,220
112521.jpg,107,1,325,442
112528.jpg,63,114,164,227
112534.jpg,111,31,127,176
112542.jpg,660,120,356,493
112557.jpg,46,37,229,317
112597.jpg,252,162,468,603
112603.jpg,253,38,216,299
112622.jpg,69,91,146,202
112629.jpg,73,107,179,248
112632.jpg,267,43,156,216
112637.jpg,97,58,156,216
112650.jpg,96,64,70,97
112679.jpg,103,62,169,234
112683.jpg,8,43,107,148
112686.jpg,112,1,312,432
112689.jpg,122,73,200,277
112710.jpg,140,184,393,544
112721.jpg,60,116,234,324
112734.jpg,89,61,104,144
112790.jpg,39,20,81,112
112793.jpg,198,47,138,191
112904.jpg,148,34,99,137
112912.jpg,225,127,203,281
112915.jpg,50,61,152,188
112934.jpg,309,346,699,968
112946.jpg,103,32,213,295
112950.jpg,78,68,135,187
112951.jpg,85,67,143,198
112957.jpg,211,54,520,711
112984.jpg,96,88,198,274
112987.jpg,101,55,109,151
113021.jpg,98,45,70,97
113022.jpg,81,100,255,353
113049.jpg,17,1,140,194
113085.jpg,200,54,216,299
113096.jpg,147,64,140,194
113144.jpg,144,31,107,148
113146.jpg,414,31,114,158
113152.jpg,200,60,88,122
113190.jpg,218,64,114,158
113241.jpg,144,29,62,86
113255.jpg,69,80,208,288
113292.jpg,99,108,172,238
113302.jpg,57,67,172,238
113312.jpg,125,93,185,256
113347.jpg,105,1,356,493
113378.jpg,69,63,205,259
113456.jpg,35,47,99,137
113467.jpg,455,106,151,209
113506.jpg,66,174,200,277
113521.jpg,35,23,112,176
113539.jpg,354,111,400,554
113540.jpg,38,40,109,151
113542.jpg,53,20,137,191
113595.jpg,98,127,187,259
113597.jpg,57,43,148,205
113605.jpg,106,103,221,306
113618.jpg,89,76,218,302
113622.jpg,102,15,117,162
113630.jpg,168,48,146,202
113632.jpg,110,114,213,295
113656.jpg,48,18,60,83
113657.jpg,27,80,343,417
113663.jpg,49,62,231,320
113685.jpg,173,73,205,284
113706.jpg,420,17,278,385
113727.jpg,76,49,179,248
113757.jpg,188,47,244,338
113801.jpg,298,82,250,346
113821.jpg,138,57,99,137
113826.jpg,68,64,179,248
113867.jpg,307,118,239,331
113891.jpg,36,33,140,194
113930.jpg,266,76,421,583
113944.jpg,139,73,135,187
113972.jpg,62,32,91,126
113986.jpg,107,13,48,72
113989.jpg,58,79,218,302
114005.jpg,175,46,130,180
114013.jpg,57,66,146,202
114022.jpg,128,61,130,180
114039.jpg,83,44,94,130
114055.jpg,76,77,122,169
114059.jpg,96,56,70,97
114064.jpg,87,86,239,331
114087.jpg,52,87,182,252
114118.jpg,120,75,172,238
114128.jpg,86,86,135,187
114140.jpg,132,46,505,702
114142.jpg,29,16,49,68
114151.jpg,428,393,879,1217
114181.jpg,63,64,159,220
114207.jpg,117,119,239,331
114221.jpg,35,44,114,158
114228.jpg,30,29,109,166
114229.jpg,215,57,127,176
114251.jpg,138,83,138,191
114256.jpg,133,42,159,220
114263.jpg,147,102,174,241
114265.jpg,81,49,179,248
114308.jpg,73,21,57,79
114386.jpg,120,119,283,342
114389.jpg,411,116,224,310
114417.jpg,86,35,159,220
114418.jpg,65,67,208,288
114422.jpg,97,71,299,414
114430.jpg,744,26,468,648
114449.jpg,129,146,195,270
114488.jpg,60,67,192,266
114516.jpg,332,207,468,648
114520.jpg,320,110,177,314
114551.jpg,263,57,208,288
114560.jpg,131,154,263,342
114579.jpg,109,122,203,281
114607.jpg,94,61,153,212
114613.jpg,233,142,99,137
114618.jpg,163,29,161,223
114619.jpg,133,80,151,209
114621.jpg,105,85,140,194
114623.jpg,67,74,166,230
114629.jpg,81,44,138,191
114674.jpg,29,50,135,187
114713.jpg,76,126,229,317
114740.jpg,108,83,270,374
114741.jpg,1,85,330,457
114786.jpg,583,421,322,446
114807.jpg,188,159,172,238
114849.jpg,76,30,55,76
114854.jpg,70,19,125,173
114925.jpg,81,70,224,310
114941.jpg,71,46,143,198
114973.jpg,69,33,109,151
114987.jpg,72,102,179,248
115018.jpg,158,115,286,396
115027.jpg,159,32,109,151
115035.jpg,8,26,78,108
115040.jpg,81,54,133,184
115057.jpg,292,189,252,349
115108.jpg,201,38,146,202
115135.jpg,68,29,73,101
115167.jpg,34,238,468,648
115180.jpg,280,61,315,436
115221.jpg,55,72,83,115
115265.jpg,80,115,117,162
115267.jpg,77,34,140,194
115272.jpg,104,74,161,223
115275.jpg,365,336,468,648
115279.jpg,77,29,62,86
115286.jpg,46,89,211,292
115325.jpg,57,58,127,176
115347.jpg,69,85,148,205
115379.jpg,203,138,179,248
115386.jpg,77,63,172,238
115397.jpg,130,81,140,194
115461.jpg,209,131,130,180
115466.jpg,70,34,138,191
115496.jpg,144,52,143,198
115532.jpg,148,68,127,176
115540.jpg,45,13,68,94
115542.jpg,116,84,120,166
115578.jpg,108,57,252,349
115588.jpg,544,143,356,493
115606.jpg,126,38,109,151
115628.jpg,124,111,203,281
115655.jpg,67,16,75,104
115682.jpg,115,71,101,140
115686.jpg,95,39,177,245
115701.jpg,124,45,161,223
115751.jpg,216,3,130,180
115762.jpg,110,17,112,155
115813.jpg,183,49,148,205
115848.jpg,83,67,237,328
115886.jpg,362,56,112,155
115889.jpg,23,119,226,313
115901.jpg,258,154,325,450
115919.jpg,171,56,221,306
115976.jpg,102,101,182,252
116008.jpg,65,39,190,263
116027.jpg,215,262,442,612
116040.jpg,184,70,130,184
116048.jpg,180,104,229,317
116091.jpg,300,49,195,270
116123.jpg,172,1,203,278
116126.jpg,165,44,114,158
116129.jpg,109,58,221,300
116154.jpg,128,164,166,230
116179.jpg,58,36,99,137
116186.jpg,11,60,125,173
116188.jpg,270,282,525,727
116201.jpg,123,186,250,346
116203.jpg,144,73,94,130
116311.jpg,83,74,161,223
116354.jpg,158,76,125,173
116421.jpg,229,192,153,212
116430.jpg,204,14,192,266
116467.jpg,132,26,114,158
116481.jpg,118,122,387,536
116496.jpg,142,91,112,155
116503.jpg,90,39,432,598
116509.jpg,82,86,70,97
116555.jpg,79,62,239,331
116569.jpg,167,155,177,245
116581.jpg,51,44,138,191
116584.jpg,14,42,148,178
116589.jpg,929,218,915,1267
116625.jpg,88,54,148,205
116626.jpg,97,60,114,158
116628.jpg,1383,417,387,536
116694.jpg,81,67,179,248
116700.jpg,138,73,109,151
116711.jpg,78,80,174,241
116726.jpg,138,68,151,209
116750.jpg,497,53,458,634
116752.jpg,99,90,172,238
116786.jpg,169,29,109,151
116806.jpg,33,94,226,313
116810.jpg,88,90,203,281
116812.jpg,112,110,198,274
116904.jpg,27,80,130,180
116969.jpg,81,36,129,194
116974.jpg,93,78,192,266
116991.jpg,99,67,143,198
116995.jpg,158,4,114,158
117023.jpg,141,38,75,104
117027.jpg,164,47,169,234
117036.jpg,157,97,169,234
117050.jpg,228,96,161,223
117055.jpg,52,42,91,126
117088.jpg,42,28,182,252
117094.jpg,282,266,497,688
117101.jpg,421,98,291,403
117108.jpg,128,58,75,104
117156.jpg,110,78,81,112
117177.jpg,196,26,86,119
117183.jpg,157,62,94,130
117196.jpg,87,62,146,202
117205.jpg,158,108,190,263
117216.jpg,407,374,530,734
117226.jpg,26,47,81,112
117229.jpg,154,58,184,281
117254.jpg,103,101,148,205
117266.jpg,81,43,159,220
117298.jpg,231,47,151,209
117315.jpg,266,642,1175,1627
117321.jpg,312,9,107,148
117371.jpg,137,48,151,209
117374.jpg,109,1,94,130
117382.jpg,173,77,242,335
117384.jpg,93,86,133,184
117413.jpg,55,42,291,403
117436.jpg,123,92,172,238
117442.jpg,20,59,133,184
117449.jpg,19,57,115,162
117452.jpg,160,119,177,245
117458.jpg,316,189,8,11
117470.jpg,76,96,198,274
117473.jpg,45,116,174,241
117533.jpg,66,22,65,90
117555.jpg,171,23,101,140
117576.jpg,60,64,151,209
117577.jpg,106,39,133,184
117596.jpg,62,26,148,205
117598.jpg,102,125,164,227
117630.jpg,111,41,65,90
117654.jpg,823,439,861,1192
117688.jpg,150,54,75,104
117693.jpg,87,72,211,292
117748.jpg,142,21,270,374
117749.jpg,47,25,60,83
117885.jpg,107,100,148,205
117896.jpg,556,220,276,382
117933.jpg,163,63,114,158
117950.jpg,197,65,130,180
118011.jpg,122,24,107,148
118014.jpg,83,66,198,274
118037.jpg,109,77,242,335
118068.jpg,133,23,138,230
118080.jpg,115,134,200,277
118147.jpg,703,350,699,968
118152.jpg,121,81,169,234
118171.jpg,119,33,86,119
118175.jpg,67,56,169,234
118208.jpg,116,105,369,511
118227.jpg,221,167,239,331
118234.jpg,72,88,244,338
118256.jpg,376,318,468,648
118282.jpg,49,27,96,133
118286.jpg,173,165,237,328
118360.jpg,90,28,172,238
118366.jpg,61,87,164,227
118371.jpg,171,84,114,158
118374.jpg,54,51,172,238
118418.jpg,362,48,182,252
118448.jpg,65,110,213,295
118456.jpg,213,315,611,846
118467.jpg,116,38,81,112
118468.jpg,147,71,107,148
118495.jpg,139,69,130,180
118499.jpg,307,133,127,176
118526.jpg,118,54,179,248
118535.jpg,190,30,135,187
118545.jpg,55,57,135,187
118570.jpg,142,107,156,216
118576.jpg,54,81,190,263
118590.jpg,112,53,86,119
118626.jpg,217,158,247,342
118627.jpg,232,144,265,367
118637.jpg,215,184,114,158
118677.jpg,16,77,114,158
118691.jpg,164,82,185,256
118745.jpg,74,92,182,252
118756.jpg,345,25,81,112
118774.jpg,98,39,91,126
118811.jpg,168,29,174,241
118844.jpg,184,50,114,205
118869.jpg,48,59,250,346
118871.jpg,117,72,107,148
118910.jpg,73,97,218,302
118940.jpg,165,90,169,234
118995.jpg,44,40,177,245
119002.jpg,23,16,62,86
119023.jpg,114,19,317,433
119031.jpg,73,85,135,187
119057.jpg,16,50,96,133
119079.jpg,180,212,338,468
119140.jpg,350,77,239,331
119149.jpg,131,77,231,320
119161.jpg,117,32,125,173
119176.jpg,170,33,138,191
119199.jpg,69,61,140,194
119236.jpg,201,99,192,266
119257.jpg,120,50,68,94
119273.jpg,543,150,213,295
119280.jpg,34,42,65,90
119314.jpg,171,57,122,169
119319.jpg,792,76,91,126
119342.jpg,216,91,299,414
119363.jpg,140,132,57,79
119368.jpg,278,48,218,302
119369.jpg,86,119,200,277
119372.jpg,120,54,133,184
119395.jpg,112,127,114,158
119399.jpg,152,84,101,120
119440.jpg,84,82,112,155
119451.jpg,78,54,104,144
119461.jpg,29,31,283,392
119469.jpg,152,82,99,137
119486.jpg,154,69,179,248
119525.jpg,148,99,112,155
119590.jpg,36,9,141,203
119604.jpg,106,105,143,198
119615.jpg,91,95,218,302
119625.jpg,70,55,122,169
119637.jpg,114,106,177,245
119646.jpg,101,60,190,263
119649.jpg,122,122,302,418
119697.jpg,50,70,252,349
119721.jpg,155,29,68,94
119762.jpg,795,150,208,288
119768.jpg,83,30,96,133
119772.jpg,141,61,130,180
119803.jpg,389,244,809,1120
119810.jpg,84,37,151,209
119830.jpg,69,55,133,161
119851.jpg,116,61,125,173
119858.jpg,85,108,169,234
119897.jpg,168,102,109,151
119898.jpg,84,29,177,245
119899.jpg,157,61,244,338
119921.jpg,37,28,146,202
119926.jpg,40,25,109,151
119955.jpg,91,56,122,169
119975.jpg,108,84,143,198
120006.jpg,30,6,55,76
120020.jpg,105,79,346,479
120036.jpg,156,83,114,158
120056.jpg,290,173,229,317
120096.jpg,253,206,450,623
120126.jpg,130,42,174,241
120129.jpg,58,42,62,86
120132.jpg,197,36,99,137
120153.jpg,272,36,120,166
120166.jpg,76,48,237,328
120167.jpg,505,74,208,288
120173.jpg,80,91,135,187
120207.jpg,68,16,159,220
120251.jpg,80,74,174,241
120283.jpg,46,69,211,292
120311.jpg,84,104,164,227
120325.jpg,180,71,104,144
120337.jpg,190,88,169,234
120354.jpg,118,92,244,338
120359.jpg,165,97,161,223
120363.jpg,137,27,177,245
120369.jpg,146,66,211,292
120374.jpg,212,60,140,194
120380.jpg,91,9,153,227
120403.jpg,101,33,169,234
120412.jpg,750,194,333,461
120414.jpg,98,87,203,281
120418.jpg,50,78,255,353
120491.jpg,33,49,114,158
120500.jpg,31,53,182,252
120516.jpg,92,36,42,58
120530.jpg,185,81,135,187
120540.jpg,193,124,117,162
120549.jpg,119,116,127,176
120573.jpg,81,45,164,227
120577.jpg,93,50,182,252
120594.jpg,95,33,125,173
120651.jpg,65,108,120,166
120657.jpg,145,41,86,119
120666.jpg,41,32,153,212
120700.jpg,86,41,109,151
120735.jpg,156,215,146,202
120752.jpg,85,40,120,166
120758.jpg,18,68,156,216
120815.jpg,71,83,156,216
120828.jpg,121,27,234,283
120840.jpg,132,88,125,173
120869.jpg,155,51,195,270
120917.jpg,143,201,166,230
120941.jpg,58,47,130,180
120985.jpg,30,38,112,155
121010.jpg,74,39,81,112
121014.jpg,110,88,211,292
121018.jpg,113,56,203,281
121029.jpg,75,114,138,191
121035.jpg,143,92,187,259
121056.jpg,57,3,237,327
121066.jpg,63,43,140,194
121127.jpg,122,54,107,148
121142.jpg,1117,105,299,414
121163.jpg,83,60,156,216
121209.jpg,29,46,88,122
121253.jpg,1,61,192,239
121309.jpg,152,42,52,72
121353.jpg,144,63,291,403
121354.jpg,106,96,198,274
121385.jpg,181,83,94,130
121389.jpg,234,51,133,184
121399.jpg,361,99,250,346
121403.jpg,131,69,96,133
121474.jpg,64,107,153,212
121481.jpg,114,112,177,245
121549.jpg,37,41,169,234
121553.jpg,15,77,317,439
121555.jpg,27,3,96,133
121576.jpg,21,46,112,155
121582.jpg,73,33,78,108
121611.jpg,1,65,218,302
121627.jpg,121,70,143,198
121639.jpg,94,63,75,104
121657.jpg,105,27,78,108
121679.jpg,247,49,179,248
121698.jpg,20,55,135,187
121709.jpg,417,140,172,238
121828.jpg,87,37,91,126
121830.jpg,1,29,140,194
121837.jpg,48,65,174,241
121848.jpg,125,48,198,274
121859.jpg,193,109,138,191
121861.jpg,54,86,268,371
121867.jpg,63,48,143,198
121872.jpg,94,108,341,472
121881.jpg,101,44,228,317
121887.jpg,51,53,60,83
121897.jpg,88,45,83,115
121934.jpg,255,168,317,439
121947.jpg,98,76,213,295
121954.jpg,21,24,86,119
121973.jpg,107,84,130,180
121993.jpg,118,82,117,162
122005.jpg,162,38,263,364
122022.jpg,207,122,148,205
122024.jpg,222,89,268,371
122040.jpg,189,20,114,158
122052.jpg,76,79,205,284
122082.jpg,82,55,161,223
122106.jpg,283,80,299,414
122120.jpg,68,91,195,270
122162.jpg,1314,210,413,572
122166.jpg,124,65,271,418
122194.jpg,177,179,156,216
122202.jpg,66,28,65,90
122229.jpg,427,82,491,680
122257.jpg,98,94,148,205
122305.jpg,214,61,296,410
122337.jpg,290,98,312,432
122351.jpg,110,37,130,180
122423.jpg,2,39,208,288
122427.jpg,87,85,179,248
122440.jpg,173,112,195,270
122493.jpg,260,77,133,184
122504.jpg,680,65,338,468
122533.jpg,74,123,244,338
122544.jpg,74,90,169,234
122562.jpg,176,138,164,227
122596.jpg,77,100,296,397
122597.jpg,268,104,601,832
122631.jpg,140,44,122,169
122643.jpg,279,238,322,446
122647.jpg,64,49,200,277
122652.jpg,498,221,408,565
122679.jpg,111,121,172,238
122688.jpg,26,64,114,158
122703.jpg,67,30,60,83
122711.jpg,76,55,148,205
122724.jpg,258,334,684,947
122725.jpg,13,40,148,205
122728.jpg,469,182,312,432
122730.jpg,180,152,244,338
122765.jpg,112,77,104,144
122770.jpg,41,38,104,144
122783.jpg,204,80,218,302
122795.jpg,419,165,455,630
122825.jpg,272,117,286,396
122870.jpg,771,382,684,947
122893.jpg,96,54,153,212
122912.jpg,100,48,86,119
122919.jpg,78,117,234,324
122936.jpg,87,88,198,274
122947.jpg,1,46,169,234
122984.jpg,437,173,372,515
122992.jpg,74,47,174,241
123014.jpg,149,64,140,194
123031.jpg,91,82,122,169
123065.jpg,91,44,141,220
123076.jpg,124,210,278,385
123113.jpg,160,82,114,158
123124.jpg,85,79,216,299
123129.jpg,127,138,211,292
123130.jpg,270,96,130,180
123159.jpg,127,81,185,256
123163.jpg,90,73,107,148
123172.jpg,80,85,146,202
123174.jpg,14,24,121,173
123175.jpg,230,92,226,313
123288.jpg,147,13,83,115
123313.jpg,24,54,88,122
123314.jpg,149,38,101,140
123349.jpg,33,55,141,202
123358.jpg,74,82,211,292
123362.jpg,82,63,348,482
123365.jpg,173,83,218,302
123382.jpg,73,81,161,216
123402.jpg,57,72,148,205
123455.jpg,108,128,161,223
123490.jpg,113,62,172,238
123515.jpg,110,133,94,130
123545.jpg,145,61,96,133
123551.jpg,137,85,260,360
123567.jpg,345,24,153,212
123597.jpg,201,42,216,271
123616.jpg,96,79,200,277
123639.jpg,115,63,140,194
123646.jpg,461,331,585,810
123657.jpg,57,59,208,261
123662.jpg,67,56,239,331
123663.jpg,1,59,127,176
123672.jpg,44,56,244,338
123676.jpg,614,125,567,785
123690.jpg,38,92,195,270
123726.jpg,126,52,146,202
123755.jpg,12,84,122,169
123811.jpg,26,44,174,241
123812.jpg,89,54,112,155
123820.jpg,32,111,177,245
123870.jpg,65,121,268,369
123877.jpg,96,61,156,216
123878.jpg,47,43,85,118
123890.jpg,209,16,164,227
123892.jpg,198,39,94,130
123916.jpg,396,194,257,356
123931.jpg,76,77,138,191
123948.jpg,51,25,52,72
123964.jpg,94,100,200,277
123966.jpg,157,86,156,216
124049.jpg,52,63,169,234
124077.jpg,318,82,172,238
124081.jpg,544,70,270,374
124113.jpg,162,89,242,335
124114.jpg,64,57,156,216
124148.jpg,42,25,65,90
124150.jpg,12,43,122,169
124171.jpg,229,80,411,569
124207.jpg,94,58,104,144
124211.jpg,195,51,99,137
124225.jpg,207,25,112,155
124238.jpg,113,116,224,310
124240.jpg,382,296,338,468
124272.jpg,128,56,104,144
124300.jpg,77,50,195,270
124322.jpg,404,125,127,176
124343.jpg,3,91,205,284
124345.jpg,106,73,148,205
124358.jpg,47,60,120,166
124359.jpg,14,70,252,349
124376.jpg,643,87,374,518
124388.jpg,80,48,221,306
124394.jpg,304,98,281,389
124420.jpg,44,27,265,367
124424.jpg,129,93,133,184
124441.jpg,69,106,289,391
124473.jpg,91,38,218,302
124497.jpg,120,89,153,212
124538.jpg,140,63,140,194
124589.jpg,55,45,156,216
124610.jpg,264,36,65,90
124615.jpg,102,68,182,252
124653.jpg,65,54,153,212
124679.jpg,70,64,169,234
124684.jpg,186,96,109,151
124716.jpg,7,51,200,243
124733.jpg,96,54,127,176
124741.jpg,259,101,465,644
124746.jpg,34,144,309,428
124747.jpg,55,88,172,238
124757.jpg,557,244,564,781
124775.jpg,21,37,140,194
124829.jpg,78,125,218,297
124842.jpg,115,122,250,346
124860.jpg,60,32,73,101
124871.jpg,40,36,218,302
124887.jpg,575,331,728,1008
124896.jpg,37,79,177,229
124919.jpg,55,50,101,140
124926.jpg,100,17,185,256
124950.jpg,188,56,211,292
124975.jpg,13,51,195,270
124976.jpg,189,159,302,418
125090.jpg,45,24,164,227
125127.jpg,131,97,177,245
125136.jpg,584,247,593,821
125192.jpg,180,57,143,198
125212.jpg,137,58,179,248
125232.jpg,202,68,140,194
125239.jpg,147,39,120,166
125259.jpg,113,57,75,104
125290.jpg,67,75,107,148
125291.jpg,92,65,195,270
125300.jpg,72,136,65,90
125311.jpg,100,51,96,133
125339.jpg,112,59,151,209
125355.jpg,196,49,60,83
125389.jpg,237,52,159,220
125390.jpg,40,122,125,173
125421.jpg,53,77,315,436
125433.jpg,48,29,130,180
125435.jpg,803,805,1316,1822
125468.jpg,165,116,239,331
125482.jpg,32,29,86,119
125501.jpg,42,44,242,335
125543.jpg,90,68,161,223
125548.jpg,69,42,177,245
125574.jpg,145,127,218,302
125575.jpg,145,57,127,176
125591.jpg,87,43,81,112
125616.jpg,105,49,49,68
125626.jpg,58,66,216,299
125636.jpg,140,42,78,108
125645.jpg,280,163,177,245
125663.jpg,32,31,83,115
125677.jpg,101,71,229,317
125702.jpg,58,53,299,414
125720.jpg,99,23,135,187
125724.jpg,964,368,601,832
125744.jpg,24,130,185,256
125771.jpg,106,83,135,187
125774.jpg,203,71,143,198
125788.jpg,64,71,221,306
125806.jpg,116,83,133,184
125810.jpg,10,65,200,277
125818.jpg,155,50,294,407
125820.jpg,71,55,101,140
125833.jpg,55,29,104,144
125849.jpg,13,16,99,148
125860.jpg,348,134,104,144
125902.jpg,104,160,307,425
125913.jpg,196,84,195,270
125921.jpg,56,85,265,367
125922.jpg,109,83,109,151
125954.jpg,40,64,164,227
126012.jpg,101,83,114,158
126020.jpg,54,71,133,184
126030.jpg,89,44,88,122
126055.jpg,43,69,133,184
126087.jpg,67,27,88,122
126089.jpg,43,79,164,227
126093.jpg,145,141,265,367
126116.jpg,112,44,86,119
126131.jpg,89,72,138,191
126205.jpg,33,42,114,158
126214.jpg,81,39,133,184
126219.jpg,139,87,120,166
126237.jpg,124,22,294,407
126281.jpg,147,34,127,176
126294.jpg,177,35,75,104
126395.jpg,217,63,257,356
126407.jpg,116,37,125,173
126416.jpg,460,51,265,367
126447.jpg,74,51,185,256
126457.jpg,172,97,169,234
126467.jpg,71,102,195,270
126487.jpg,96,60,179,248
126493.jpg,472,66,205,284
